InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540549,21587,Unknown,-53,2011-01-10 09:07:00,0.0,Unknown,United Kingdom
540558,21258,?,-29,2011-01-10 10:04:00,0.0,Unknown,United Kingdom
540560,21589,Unknown,-14,2011-01-10 10:08:00,0.0,Unknown,United Kingdom
540564,22617,"Mouldy, Thrown Away.",-2600,2011-01-10 10:36:00,0.0,Unknown,United Kingdom
540637,21275,Unknown,-5,2011-01-10 12:13:00,0.0,Unknown,United Kingdom
540638,72038P,Damages,-990,2011-01-10 12:14:00,0.0,Unknown,United Kingdom
540650,85124C,Unknown,-8,2011-01-10 14:59:00,0.0,Unknown,United Kingdom
540651,82599,?,-290,2011-01-10 15:00:00,0.0,Unknown,United Kingdom
540673,21644,Found,144,2011-01-10 16:04:00,0.0,Unknown,United Kingdom
540674,22837,Found,26,2011-01-10 16:05:00,0.0,Unknown,United Kingdom
540675,20748,Found,40,2011-01-10 16:05:00,0.0,Unknown,United Kingdom
540676,84534B,Unknown,12,2011-01-10 16:05:00,0.0,Unknown,United Kingdom
540677,21667,Unknown,1,2011-01-10 16:20:00,0.0,Unknown,United Kingdom
540678,21667,Unknown,-1,2011-01-10 16:21:00,0.0,Unknown,United Kingdom
540679,21667,Unknown,-1,2011-01-10 16:21:00,0.0,Unknown,United Kingdom
540683,84546,Unknown,-45,2011-01-10 17:00:00,0.0,Unknown,United Kingdom
540684,35271S,Unknown,-13,2011-01-10 17:01:00,0.0,Unknown,United Kingdom
540693,82605,Unknown,1,2011-01-11 09:13:00,0.0,Unknown,United Kingdom
540694,71477,Unknown,1,2011-01-11 09:13:00,0.0,Unknown,United Kingdom
540695,21661,Unknown,1,2011-01-11 09:14:00,0.0,Unknown,United Kingdom
540696,84562A,Unknown,1,2011-01-11 09:14:00,0.0,Unknown,United Kingdom
540699,POST,Unknown,1000,2011-01-11 09:32:00,0.0,Unknown,United Kingdom
540778,84029E,Unknown,-50,2011-01-11 11:15:00,0.0,Unknown,United Kingdom
540832,21670,Blue Spot Ceramic Drawer Knob,2,2011-01-11 14:42:00,0.0,Unknown,United Kingdom
540832,21673,White Spot Blue Ceramic Drawer Knob,1,2011-01-11 14:42:00,0.0,Unknown,United Kingdom
540832,84692,Box Of 24 Cocktail Parasols,1,2011-01-11 14:42:00,0.0,Unknown,United Kingdom
540832,20724,Red Retrospot Charlotte Bag,1,2011-01-11 14:42:00,0.0,Unknown,United Kingdom
540832,22423,Regency Cakestand 3 Tier,1,2011-01-11 14:42:00,0.0,Unknown,United Kingdom
540978,84050,Counted,-310,2011-01-12 15:04:00,0.0,Unknown,United Kingdom
540982,22323,Unknown,1,2011-01-12 15:35:00,0.0,Unknown,United Kingdom
540987,17011A,Unknown,-61,2011-01-12 16:15:00,0.0,Unknown,United Kingdom
541000,21632,Unknown,-41,2011-01-13 10:11:00,0.0,Unknown,United Kingdom
541109,22168,Organiser Wood Antique White,1,2011-01-13 15:10:00,0.0,15107.0,United Kingdom
541482,22837,Unknown,-35,2011-01-18 12:32:00,0.0,Unknown,United Kingdom
541487,85118,Unknown,-35,2011-01-18 13:19:00,0.0,Unknown,United Kingdom
541519,21429,Unknown,-15,2011-01-19 09:11:00,0.0,Unknown,United Kingdom
541600,22866,Unknown,-64,2011-01-19 16:48:00,0.0,Unknown,United Kingdom
541601,22632,Unknown,-84,2011-01-19 16:48:00,0.0,Unknown,United Kingdom
541685,22351,Given Away,-1400,2011-01-20 15:41:00,0.0,Unknown,United Kingdom
541687,46000S,Dotcom,-300,2011-01-20 15:42:00,0.0,Unknown,United Kingdom
541697,21632,Unknown,8,2011-01-20 18:09:00,0.0,Unknown,United Kingdom
541702,22451,Unknown,-30,2011-01-21 09:44:00,0.0,Unknown,United Kingdom
541802,20854,Unknown,-80,2011-01-21 14:45:00,0.0,Unknown,United Kingdom
541882,48185,?,-57,2011-01-24 10:54:00,0.0,Unknown,United Kingdom
541967,84823,Unknown,-3,2011-01-24 13:35:00,0.0,Unknown,United Kingdom
542156,21348,Unknown,8,2011-01-26 10:52:00,0.0,Unknown,United Kingdom
542225,85096,Label Mix Up,-59,2011-01-26 13:10:00,0.0,Unknown,United Kingdom
542361,85161,Samples/damages,-20,2011-01-27 12:47:00,0.0,Unknown,United Kingdom
542362,20699,Unknown,-16,2011-01-27 12:49:00,0.0,Unknown,United Kingdom
542363,84823,Unknown,1,2011-01-27 12:50:00,0.0,Unknown,United Kingdom
542364,21324,Unknown,5,2011-01-27 12:50:00,0.0,Unknown,United Kingdom
542365,21897,Unknown,-22,2011-01-27 12:51:00,0.0,Unknown,United Kingdom
542367,82583,Unknown,-30,2011-01-27 12:57:00,0.0,Unknown,United Kingdom
542368,85188B,Unknown,-70,2011-01-27 12:59:00,0.0,Unknown,United Kingdom
542378,84279B,Unknown,192,2011-01-27 13:56:00,0.0,Unknown,United Kingdom
542379,35922,Unknown,-30,2011-01-27 13:58:00,0.0,Unknown,United Kingdom
542380,84917,Unknown,-50,2011-01-27 13:59:00,0.0,Unknown,United Kingdom
542391,84455,Unknown,-31,2011-01-27 14:54:00,0.0,Unknown,United Kingdom
542392,84227,Unknown,-2,2011-01-27 14:56:00,0.0,Unknown,United Kingdom
542394,84452,Unknown,65,2011-01-27 15:11:00,0.0,Unknown,United Kingdom
542396,22146,Unknown,-4,2011-01-27 15:12:00,0.0,Unknown,United Kingdom
542414,84967A,Unknown,-2,2011-01-27 17:15:00,0.0,Unknown,United Kingdom
542415,84967B,Unknown,-1,2011-01-27 17:15:00,0.0,Unknown,United Kingdom
542417,84966B,Unknown,-11,2011-01-27 17:38:00,0.0,Unknown,United Kingdom
542418,84966A,Unknown,-17,2011-01-27 17:39:00,0.0,Unknown,United Kingdom
542504,37413,Unknown,5568,2011-01-28 12:03:00,0.0,Unknown,United Kingdom
542505,79063D,Unknown,2560,2011-01-28 12:04:00,0.0,Unknown,United Kingdom
542507,20798,Unknown,5,2011-01-28 12:06:00,0.0,Unknown,United Kingdom
542508,37467,Unknown,136,2011-01-28 12:06:00,0.0,Unknown,United Kingdom
542509,85049B,Unknown,3,2011-01-28 12:07:00,0.0,Unknown,United Kingdom
542510,21667,Unknown,2,2011-01-28 12:07:00,0.0,Unknown,United Kingdom
542512,22830,Unknown,2,2011-01-28 12:07:00,0.0,Unknown,United Kingdom
542513,75013B,Unknown,2,2011-01-28 12:08:00,0.0,Unknown,United Kingdom
542514,22866,Unknown,1,2011-01-28 12:08:00,0.0,Unknown,United Kingdom
542515,35607A,Unknown,1,2011-01-28 12:08:00,0.0,Unknown,United Kingdom
542516,71477,Unknown,4,2011-01-28 12:08:00,0.0,Unknown,United Kingdom
542518,22184,Unknown,-13,2011-01-28 12:17:00,0.0,Unknown,United Kingdom
542529,DCGS0055,Unknown,-1,2011-01-28 13:08:00,0.0,Unknown,United Kingdom
542531,DCGS0072,Unknown,-1,2011-01-28 13:08:00,0.0,Unknown,United Kingdom
542532,DCGS0074,Unknown,-1,2011-01-28 13:09:00,0.0,Unknown,United Kingdom
542544,17165D,Unknown,-10,2011-01-28 14:43:00,0.0,Unknown,United Kingdom
542545,17165D,Unknown,9,2011-01-28 14:44:00,0.0,Unknown,United Kingdom
542546,20734,Unknown,-1,2011-01-28 14:44:00,0.0,Unknown,United Kingdom
542547,20864,Unknown,-1,2011-01-28 14:45:00,0.0,Unknown,United Kingdom
542548,20892,Unknown,-1,2011-01-28 14:45:00,0.0,Unknown,United Kingdom
542550,20910,Unknown,-1,2011-01-28 14:45:00,0.0,Unknown,United Kingdom
542551,21282,Unknown,-1,2011-01-28 14:46:00,0.0,Unknown,United Kingdom
542552,21645,Unknown,-1,2011-01-28 14:47:00,0.0,Unknown,United Kingdom
542553,21805,Unknown,-1,2011-01-28 14:49:00,0.0,Unknown,United Kingdom
542554,21836,Unknown,-1,2011-01-28 14:49:00,0.0,Unknown,United Kingdom
542555,21841,Unknown,-1,2011-01-28 14:50:00,0.0,Unknown,United Kingdom
542556,22143,Unknown,-1,2011-01-28 14:50:00,0.0,Unknown,United Kingdom
542557,22765,Unknown,-1,2011-01-28 14:50:00,0.0,Unknown,United Kingdom
542558,35644,Unknown,-1,2011-01-28 14:51:00,0.0,Unknown,United Kingdom
542559,35991,Unknown,-1,2011-01-28 14:51:00,0.0,Unknown,United Kingdom
542560,47579,Unknown,-1,2011-01-28 14:51:00,0.0,Unknown,United Kingdom
542561,84424A,Unknown,-1,2011-01-28 14:52:00,0.0,Unknown,United Kingdom
542562,84499,Unknown,-1,2011-01-28 14:52:00,0.0,Unknown,United Kingdom
542563,84509F,Unknown,-1,2011-01-28 14:52:00,0.0,Unknown,United Kingdom
542564,84526,Unknown,-1,2011-01-28 14:52:00,0.0,Unknown,United Kingdom
542565,84664,Unknown,-1,2011-01-28 14:52:00,0.0,Unknown,United Kingdom
542566,84964B,Unknown,-1,2011-01-28 14:53:00,0.0,Unknown,United Kingdom
542567,84975,Unknown,-1,2011-01-28 14:53:00,0.0,Unknown,United Kingdom
542569,85028L,Unknown,-1,2011-01-28 14:53:00,0.0,Unknown,United Kingdom
542570,85028S,Unknown,-1,2011-01-28 14:53:00,0.0,Unknown,United Kingdom
542571,85031C,Unknown,-1,2011-01-28 14:54:00,0.0,Unknown,United Kingdom
542572,85064,Unknown,-1,2011-01-28 14:54:00,0.0,Unknown,United Kingdom
542573,85110,Unknown,-1,2011-01-28 14:55:00,0.0,Unknown,United Kingdom
542574,85119,Unknown,-1,2011-01-28 14:55:00,0.0,Unknown,United Kingdom
542575,85126,Unknown,-1,2011-01-28 14:55:00,0.0,Unknown,United Kingdom
542576,85179B,Unknown,-1,2011-01-28 14:56:00,0.0,Unknown,United Kingdom
542577,85232B,Unknown,-1,2011-01-28 14:56:00,0.0,Unknown,United Kingdom
542579,90000C,Unknown,-1,2011-01-28 14:57:00,0.0,Unknown,United Kingdom
542580,90095,Unknown,-1,2011-01-28 14:58:00,0.0,Unknown,United Kingdom
542581,90091,Unknown,-1,2011-01-28 14:58:00,0.0,Unknown,United Kingdom
542582,DCGS0057,Unknown,-6,2011-01-28 15:01:00,0.0,Unknown,United Kingdom
542783,21690,Unknown,4,2011-02-01 10:02:00,0.0,Unknown,United Kingdom
542784,84795C,Unknown,3,2011-02-01 10:04:00,0.0,Unknown,United Kingdom
542861,47591B,?,-207,2011-02-01 11:47:00,0.0,Unknown,United Kingdom
542879,22242,Unknown,-19,2011-02-01 12:52:00,0.0,Unknown,United Kingdom
542880,22242,Unknown,10,2011-02-01 12:53:00,0.0,Unknown,United Kingdom
542882,22162,Unknown,-40,2011-02-01 12:55:00,0.0,Unknown,United Kingdom
542883,21448,Unknown,-40,2011-02-01 13:07:00,0.0,Unknown,United Kingdom
542884,84748,Unknown,-52,2011-02-01 13:08:00,0.0,Unknown,United Kingdom
542885,84465,Unknown,-6,2011-02-01 13:08:00,0.0,Unknown,United Kingdom
542965,35400,Unknown,2,2011-02-02 11:22:00,0.0,Unknown,United Kingdom
543014,47591B,Unknown,1,2011-02-02 13:36:00,0.0,Unknown,United Kingdom
543034,85049F,Unknown,-130,2011-02-02 15:50:00,0.0,Unknown,United Kingdom
543035,35004C,Unknown,-206,2011-02-02 15:51:00,0.0,Unknown,United Kingdom
543049,79063C,Unknown,320,2011-02-03 10:09:00,0.0,Unknown,United Kingdom
543051,79062D,Unknown,960,2011-02-03 10:15:00,0.0,Unknown,United Kingdom
543176,22353,Unknown,60,2011-02-04 09:52:00,0.0,Unknown,United Kingdom
543194,21355,Unknown,-217,2011-02-04 12:25:00,0.0,Unknown,United Kingdom
543238,22833,Unknown,1,2011-02-04 13:42:00,0.0,Unknown,United Kingdom
543254,35645,Unknown,18,2011-02-04 15:40:00,0.0,Unknown,United Kingdom
543257,84611B,Thrown Away,-1430,2011-02-04 16:06:00,0.0,Unknown,United Kingdom
543258,84611B,Unknown,1287,2011-02-04 16:06:00,0.0,Unknown,United Kingdom
543259,84612B,Thrown Away,-162,2011-02-04 16:07:00,0.0,Unknown,United Kingdom
543260,84613A,Thrown Away,-230,2011-02-04 16:07:00,0.0,Unknown,United Kingdom
543261,84613C,Unknown,-173,2011-02-04 16:08:00,0.0,Unknown,United Kingdom
543262,84614A,Thrown Away,-390,2011-02-04 16:08:00,0.0,Unknown,United Kingdom
543265,84872A,Unknown,-4,2011-02-04 17:23:00,0.0,Unknown,United Kingdom
543266,82095,Unknown,-5,2011-02-04 17:24:00,0.0,Unknown,United Kingdom
543267,35645,Unknown,3,2011-02-04 17:24:00,0.0,Unknown,United Kingdom
543268,84306,Unknown,3,2011-02-04 17:24:00,0.0,Unknown,United Kingdom
543269,84638,Unknown,-18,2011-02-04 17:25:00,0.0,Unknown,United Kingdom
543270,84631,Unknown,-19,2011-02-04 17:25:00,0.0,Unknown,United Kingdom
543271,21087,Unknown,-6,2011-02-04 17:26:00,0.0,Unknown,United Kingdom
543308,35969,Unknown,-3,2011-02-07 12:04:00,0.0,Unknown,United Kingdom
543310,35954,Unknown,-234,2011-02-07 12:10:00,0.0,Unknown,United Kingdom
543386,16207B,Unknown,4,2011-02-08 09:22:00,0.0,Unknown,United Kingdom
543390,84880,Unknown,-5,2011-02-08 10:02:00,0.0,Unknown,United Kingdom
543453,21429,Unknown,1,2011-02-08 12:15:00,0.0,Unknown,United Kingdom
543471,85150,Unknown,118,2011-02-08 15:00:00,0.0,Unknown,United Kingdom
543472,22451,Unknown,1,2011-02-08 15:01:00,0.0,Unknown,United Kingdom
543473,21661,Unknown,1,2011-02-08 15:01:00,0.0,Unknown,United Kingdom
543521,22769,Unknown,-6,2011-02-09 11:49:00,0.0,Unknown,United Kingdom
543545,22627,Unknown,-11,2011-02-09 15:50:00,0.0,Unknown,United Kingdom
543552,22847,Unknown,-10,2011-02-10 10:05:00,0.0,Unknown,United Kingdom
543599,84535B,Fairy Cakes Notebook A6 Size,16,2011-02-10 13:08:00,0.0,17560.0,United Kingdom
543654,22525,Unknown,-57,2011-02-11 10:29:00,0.0,Unknown,United Kingdom
543655,21717,Unknown,-42,2011-02-11 10:30:00,0.0,Unknown,United Kingdom
543656,84801B,Unknown,-44,2011-02-11 10:30:00,0.0,Unknown,United Kingdom
543781,21655,Unknown,19,2011-02-11 16:36:00,0.0,Unknown,United Kingdom
543782,85232B,Unknown,6,2011-02-11 16:36:00,0.0,Unknown,United Kingdom
543783,20966,Unknown,-41,2011-02-11 16:45:00,0.0,Unknown,United Kingdom
543827,84406B,Incorrectly Made-thrown Away.,-64,2011-02-14 09:44:00,0.0,Unknown,United Kingdom
544046,21785,Unknown,-140,2011-02-15 12:34:00,0.0,Unknown,United Kingdom
544063,22837,Unknown,-9,2011-02-15 13:37:00,0.0,Unknown,United Kingdom
544072,22837,Unknown,26,2011-02-15 14:32:00,0.0,Unknown,United Kingdom
544086,21785,Unknown,-7,2011-02-15 16:49:00,0.0,Unknown,United Kingdom
544321,16033,Unknown,120,2011-02-17 15:42:00,0.0,Unknown,United Kingdom
544342,22633,Unknown,-53,2011-02-18 09:44:00,0.0,Unknown,United Kingdom
544343,22867,Unknown,-99,2011-02-18 09:45:00,0.0,Unknown,United Kingdom
544344,22865,Unknown,51,2011-02-18 09:47:00,0.0,Unknown,United Kingdom
544345,22866,Unknown,1,2011-02-18 09:49:00,0.0,Unknown,United Kingdom
544346,22114,Unknown,-21,2011-02-18 09:50:00,0.0,Unknown,United Kingdom
544347,22114,Unknown,-4,2011-02-18 09:51:00,0.0,Unknown,United Kingdom
544348,84029E,Unknown,13,2011-02-18 09:52:00,0.0,Unknown,United Kingdom
544396,62094B,Unknown,-92,2011-02-18 12:16:00,0.0,Unknown,United Kingdom
544410,84997C,?,-741,2011-02-18 13:54:00,0.0,Unknown,United Kingdom
544554,22588,Unknown,-41,2011-02-21 12:12:00,0.0,Unknown,United Kingdom
544579,21651,Unknown,-6,2011-02-21 14:05:00,0.0,Unknown,United Kingdom
544649,21621,?,-400,2011-02-22 12:37:00,0.0,Unknown,United Kingdom
544703,22202,Unknown,-114,2011-02-23 10:35:00,0.0,Unknown,United Kingdom
544832,62096A,Unknown,-88,2011-02-24 10:05:00,0.0,Unknown,United Kingdom
544834,90200C,Unknown,-33,2011-02-24 10:15:00,0.0,Unknown,United Kingdom
545127,22024,Unknown,-50,2011-02-28 12:04:00,0.0,Unknown,United Kingdom
545135,22028,Unknown,-30,2011-02-28 12:06:00,0.0,Unknown,United Kingdom
545160,22666,Recipe Box Pantry Yellow Design,1,2011-02-28 13:31:00,0.0,Unknown,United Kingdom
545160,22627,Mint Kitchen Scales,1,2011-02-28 13:31:00,0.0,Unknown,United Kingdom
545160,22625,Red Kitchen Scales,1,2011-02-28 13:31:00,0.0,Unknown,United Kingdom
545160,22559,Seaside Flying Disc,1,2011-02-28 13:31:00,0.0,Unknown,United Kingdom
545176,22470,Heart Of Wicker Large,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22374,Airline Bag Vintage Jet Set Red,2,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22371,Airline Bag Vintage Tokyo 78,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22365,Doormat Respectable House,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22363,Glass Jar Marmalade,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22360,Glass Jar English Confectionery,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22364,Glass Jar Digestive Biscuits,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22359,Glass Jar Kings Choice,2,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22357,Kings Choice Biscuit Tin,3,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22350,Illustrated Cat Bowl,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22300,Coffee Mug Dog + Ball Design,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22064,Pink Doughnut Trinket Pot,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,21888,Bingo Set,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,21116,Owl Doorstop,5,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,20724,Red Retrospot Charlotte Bag,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,20685,Doormat Red Retrospot,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,20652,Blue Polkadot Luggage Tag,3,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,20615,Blue Polkadot Passport Cover,3,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,18098C,Porcelain Butterfly Oil Burner,6,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22383,Lunch Bag Suki Design,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,85099F,Jumbo Bag Strawberry,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,84968E,Set Of 16 Vintage Black Cutlery,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,84872A,Teatime Funky Flower Backpack For 2,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22676,French Blue Metal Door Sign 1,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,21899,"Key Fob , Garage Design",1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22524,Childrens Garden Gloves Blue,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,84692,Box Of 24 Cocktail Parasols,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,79321,Chilli Lights,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,37333,"Retro ""tea For One""",3,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22697,Green Regency Teacup And Saucer,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22699,Roses Regency Teacup And Saucer,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22698,Pink Regency Teacup And Saucer,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22689,Doormat Merry Christmas Red,3,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22681,French Blue Metal Door Sign 6,2,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22678,French Blue Metal Door Sign 3,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22686,French Blue Metal Door Sign No,2,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22681,French Blue Metal Door Sign 6,3,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22677,French Blue Metal Door Sign 2,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22683,French Blue Metal Door Sign 8,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22676,French Blue Metal Door Sign 1,2,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22665,Recipe Box Blue Sketchbook Design,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22649,Strawberry Fairy Cake Teapot,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22627,Mint Kitchen Scales,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22625,Red Kitchen Scales,4,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22624,Ivory Kitchen Scales,8,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22619,Set Of 6 Soldier Skittles,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22550,Holiday Fun Ludo,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22473,Tv Dinner Tray Vintage Paisley,1,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545176,22475,Skull Design Tv Dinner Tray,3,2011-02-28 14:19:00,0.0,Unknown,United Kingdom
545219,20738,Unknown,-36,2011-02-28 17:04:00,0.0,Unknown,United Kingdom
545236,22797,Damages,-15,2011-03-01 10:32:00,0.0,Unknown,United Kingdom
545401,21769,Showroom,-5,2011-03-02 12:03:00,0.0,Unknown,United Kingdom
545402,22862,Unknown,-33,2011-03-02 12:07:00,0.0,Unknown,United Kingdom
545546,84249A,Check,-150,2011-03-03 15:03:00,0.0,Unknown,United Kingdom
545547,85061W,Unknown,-391,2011-03-03 15:07:00,0.0,Unknown,United Kingdom
545548,77101A,Unknown,-87,2011-03-03 15:08:00,0.0,Unknown,United Kingdom
545549,15058B,Unknown,-61,2011-03-03 15:10:00,0.0,Unknown,United Kingdom
545551,15058A,Unknown,20,2011-03-03 15:11:00,0.0,Unknown,United Kingdom
545552,22021,Unknown,-20,2011-03-03 15:11:00,0.0,Unknown,United Kingdom
545553,84459B,Unknown,16,2011-03-03 15:12:00,0.0,Unknown,United Kingdom
545554,22988,Unknown,-70,2011-03-03 15:12:00,0.0,Unknown,United Kingdom
545560,37464,Unknown,-2,2011-03-03 16:12:00,0.0,Unknown,United Kingdom
545561,37379A,Unknown,-9,2011-03-03 16:12:00,0.0,Unknown,United Kingdom
545562,20689,Unknown,-5,2011-03-03 16:12:00,0.0,Unknown,United Kingdom
545563,20671,Unknown,-22,2011-03-03 16:13:00,0.0,Unknown,United Kingdom
545564,85092,Unknown,-9,2011-03-03 16:13:00,0.0,Unknown,United Kingdom
545565,47563B,Unknown,-10,2011-03-03 16:14:00,0.0,Unknown,United Kingdom
545566,37477D,Unknown,-9,2011-03-03 16:14:00,0.0,Unknown,United Kingdom
545567,37444B,Unknown,-3,2011-03-03 16:14:00,0.0,Unknown,United Kingdom
545598,22080,Unknown,-278,2011-03-04 11:16:00,0.0,Unknown,United Kingdom
545599,22272,Unknown,-140,2011-03-04 11:17:00,0.0,Unknown,United Kingdom
545600,85160A,Unknown,-21,2011-03-04 11:45:00,0.0,Unknown,United Kingdom
545651,21973,Unknown,140,2011-03-04 13:14:00,0.0,Unknown,United Kingdom
545666,37468,Unknown,67,2011-03-04 15:33:00,0.0,Unknown,United Kingdom
545857,20681,Mia,-154,2011-03-07 13:56:00,0.0,Unknown,United Kingdom
545875,21736,Adjustment,34,2011-03-07 15:18:00,0.0,Unknown,United Kingdom
545990,84598,Check,-3000,2011-03-08 13:07:00,0.0,Unknown,United Kingdom
546010,22423,Damages,-19,2011-03-08 15:55:00,0.0,Unknown,United Kingdom
546016,85172,Dotcom Set,-675,2011-03-08 17:21:00,0.0,Unknown,United Kingdom
546018,85172,Wrongly Sold As Sets,-600,2011-03-08 17:23:00,0.0,Unknown,United Kingdom
546020,85175,Amazon Sold Sets,-210,2011-03-08 17:27:00,0.0,Unknown,United Kingdom
546021,85175,Dotcom Sold Sets,-345,2011-03-08 17:27:00,0.0,Unknown,United Kingdom
546023,85175,Wrongly Sold Sets,-975,2011-03-08 17:29:00,0.0,Unknown,United Kingdom
546024,85175,? Sold As Sets?,-1200,2011-03-08 17:31:00,0.0,Unknown,United Kingdom
546025,85172,?sold As Sets?,-600,2011-03-08 17:31:00,0.0,Unknown,United Kingdom
546026,90200C,Unknown,4,2011-03-08 17:43:00,0.0,Unknown,United Kingdom
546085,84535A,Unknown,144,2011-03-09 11:32:00,0.0,Unknown,United Kingdom
546114,84247K,Unknown,47,2011-03-09 13:47:00,0.0,Unknown,United Kingdom
546124,35610C,Thrown Away.,-1121,2011-03-09 14:50:00,0.0,Unknown,United Kingdom
546126,35611B,Thrown Away,-27,2011-03-09 14:52:00,0.0,Unknown,United Kingdom
